CodigoRecinto,CodigoActa,NroMesa,VotantesHabilitados
4010102454,4.0101E+12,9,951
4010102454,4.0101E+12,10,556
4010102454,4.0101E+12,11,947
4010102454,4.0101E+12,12,318
4010102454,4.0101E+12,13,851
4010102454,4.0101E+12,14,539
4010102454,4.0101E+12,15,162
4010102454,4.0101E+12,16,39
4010102470,4.0101E+12,1,724
4010102470,4.0101E+12,2,734
4010102470,4.0101E+12,3,552
4010102470,4.0101E+12,4,108
4010102470,4.0101E+12,5,782
4010102470,4.0101E+12,6,564
4010102470,4.0101E+12,7,507
4010102470,4.0101E+12,8,548
4010102470,4.0101E+12,9,889
4010102470,4.0101E+12,10,907
4010102470,4.0101E+12,11,975
4010102470,4.0101E+12,12,846
4010102470,4.0101E+12,13,749
4010102470,4.0101E+12,14,732
4010102470,4.0101E+12,15,10
4010102470,4.0101E+12,16,810
4010102470,4.0101E+12,17,996
4010202487,4.0102E+12,1,369
4010202487,4.0102E+12,2,177
4010202487,4.0102E+12,3,604
4010202487,4.0102E+12,4,645
4010202487,4.0102E+12,5,306
4010202487,4.0102E+12,6,17
4010202487,4.0102E+12,7,348
4010202487,4.0102E+12,8,639
4010202487,4.0102E+12,9,346
4010202487,4.0102E+12,10,684
4010202487,4.0102E+12,11,188
4010202487,4.0102E+12,12,780
4010202487,4.0102E+12,13,32
4010202487,4.0102E+12,14,634
4010202487,4.0102E+12,15,295
4010202487,4.0102E+12,16,832
4010202487,4.0102E+12,17,562
4010302504,4.0103E+12,1,20
4010302504,4.0103E+12,2,890
4010302504,4.0103E+12,3,122
4010302504,4.0103E+12,4,26
4010302504,4.0103E+12,5,331
4010302504,4.0103E+12,6,125
4010302504,4.0103E+12,7,392
4010302504,4.0103E+12,8,57
4010302504,4.0103E+12,9,76
4010302504,4.0103E+12,10,277
4010302504,4.0103E+12,11,77
4010302504,4.0103E+12,12,337
4010302516,4.0103E+12,1,937
4010302516,4.0103E+12,2,106
4010302516,4.0103E+12,3,609
4010302516,4.0103E+12,4,803
4010302516,4.0103E+12,5,22
4010302516,4.0103E+12,6,929
4010302516,4.0103E+12,7,177
4010302516,4.0103E+12,8,580
4010302516,4.0103E+12,9,649
4020102525,4.0201E+12,1,51
4020102525,4.0201E+12,2,71
4020102525,4.0201E+12,3,823
4020102528,4.0201E+12,1,474
4020102528,4.0201E+12,2,589
4020102528,4.0201E+12,3,810
4020102528,4.0201E+12,4,165
4020102528,4.0201E+12,5,747
4020102528,4.0201E+12,6,404
4020102528,4.0201E+12,7,716
4020102528,4.0201E+12,8,102
4020102528,4.0201E+12,9,6
4020102528,4.0201E+12,10,247
4020102528,4.0201E+12,11,382
4020102528,4.0201E+12,12,878
4020102528,4.0201E+12,13,60
4020102528,4.0201E+12,14,648
4020102528,4.0201E+12,15,5
4020102528,4.0201E+12,16,564
4020102528,4.0201E+12,17,472
4020202545,4.0202E+12,1,75
4020202545,4.0202E+12,2,128
4020202545,4.0202E+12,3,45
4020202545,4.0202E+12,4,188
4020202545,4.0202E+12,5,921
4020202545,4.0202E+12,6,820
4030102551,4.0301E+12,1,604
4030102551,4.0301E+12,2,741
4030102551,4.0301E+12,3,582
4030102551,4.0301E+12,4,150
4030102551,4.0301E+12,5,560
4030102551,4.0301E+12,6,728
4030102551,4.0301E+12,7,556
4030102558,4.0301E+12,1,901
4030102558,4.0301E+12,2,910
4030102558,4.0301E+12,3,96
4030102558,4.0301E+12,4,808
4030102558,4.0301E+12,5,518
4030102558,4.0301E+12,6,628
4030102558,4.0301E+12,7,456
4030102558,4.0301E+12,8,861
4030102558,4.0301E+12,9,826
4030102558,4.0301E+12,10,640
4030102558,4.0301E+12,11,28
4030102558,4.0301E+12,12,733
4030102558,4.0301E+12,13,571
4030102558,4.0301E+12,14,383
4030102558,4.0301E+12,15,563
4030102558,4.0301E+12,16,163
4030102558,4.0301E+12,17,336
4030102558,4.0301E+12,18,107
4030102558,4.0301E+12,19,655
4030102577,4.0301E+12,1,414
4030102577,4.0301E+12,2,930
4030102577,4.0301E+12,3,813
4030102577,4.0301E+12,4,324
4030102577,4.0301E+12,5,180
4030102577,4.0301E+12,6,218
4030202583,4.0302E+12,1,365
4030202583,4.0302E+12,2,402
4030202583,4.0302E+12,3,235
4030202583,4.0302E+12,4,283
4030202583,4.0302E+12,5,962
4030202583,4.0302E+12,6,993
4030202583,4.0302E+12,7,661
4030202583,4.0302E+12,8,433
4030202583,4.0302E+12,9,358
4030202583,4.0302E+12,10,982
4030202583,4.0302E+12,11,492
4030202583,4.0302E+12,12,32
4030202583,4.0302E+12,13,636
4030202583,4.0302E+12,14,843
4030202583,4.0302E+12,15,28
4030202583,4.0302E+12,16,817
4030202583,4.0302E+12,17,250
4030202583,4.0302E+12,18,44
4040102601,4.0401E+12,1,533
4040102601,4.0401E+12,2,563
4040102601,4.0401E+12,3,601
4040102601,4.0401E+12,4,583
4040102601,4.0401E+12,5,82
4040102601,4.0401E+12,6,309
4040102601,4.0401E+12,7,279
4040102601,4.0401E+12,8,765
4040102601,4.0401E+12,9,973
4040102601,4.0401E+12,10,765
4040102601,4.0401E+12,11,624
4040102601,4.0401E+12,12,926
4040102601,4.0401E+12,13,234
4040102601,4.0401E+12,14,16
4040102601,4.0401E+12,15,396
4040102601,4.0401E+12,16,218
4040102601,4.0401E+12,17,226
4040102601,4.0401E+12,18,266
4040102619,4.0401E+12,1,825
4040102619,4.0401E+12,2,456
4040102619,4.0401E+12,3,182
4040102619,4.0401E+12,4,935
4040102619,4.0401E+12,5,360
4040102619,4.0401E+12,6,285
4040102619,4.0401E+12,7,326
4040102626,4.0401E+12,1,56
4040102626,4.0401E+12,2,243
4040102626,4.0401E+12,3,918
4040102626,4.0401E+12,4,317
4040102626,4.0401E+12,5,801
4040102626,4.0401E+12,6,636
4040102626,4.0401E+12,7,34
4040102626,4.0401E+12,8,281
4040102626,4.0401E+12,9,862
4040102626,4.0401E+12,10,582
4040102626,4.0401E+12,11,549
4040102626,4.0401E+12,12,879
4040102626,4.0401E+12,13,775
4040102626,4.0401E+12,14,348
4050102640,4.0501E+12,1,747
4050102640,4.0501E+12,2,230
4050102640,4.0501E+12,3,390
4050102643,4.0501E+12,1,11
4050102643,4.0501E+12,2,56
4050102643,4.0501E+12,3,255
4050302646,4.0503E+12,1,152
4050302646,4.0503E+12,2,29
4050302646,4.0503E+12,3,620
4050302646,4.0503E+12,4,97
4050302646,4.0503E+12,5,135
4050302646,4.0503E+12,6,471
4050302646,4.0503E+12,7,686
4050302646,4.0503E+12,8,258
4050302646,4.0503E+12,9,815
4050302646,4.0503E+12,10,38
4050302646,4.0503E+12,11,996
4050302646,4.0503E+12,12,934
4050302646,4.0503E+12,13,758
4050302646,4.0503E+12,14,747
4050302646,4.0503E+12,15,801
4050302646,4.0503E+12,16,866
4050302646,4.0503E+12,17,727
4050302646,4.0503E+12,18,733
4050302646,4.0503E+12,19,768
4050402665,4.0504E+12,1,569
4050402665,4.0504E+12,2,469
4050402665,4.0504E+12,3,368
4050402665,4.0504E+12,4,40
4050402665,4.0504E+12,5,744
4050402665,4.0504E+12,6,881
4050402665,4.0504E+12,7,179
4050402665,4.0504E+12,8,995
4050402665,4.0504E+12,9,330
4050402665,4.0504E+12,10,557
4050402665,4.0504E+12,11,832
4050402665,4.0504E+12,12,531
4050402665,4.0504E+12,13,523
4050402665,4.0504E+12,14,20
4050402665,4.0504E+12,15,810
4050402665,4.0504E+12,16,660
4050402665,4.0504E+12,17,119
4050402665,4.0504E+12,18,353
4050402665,4.0504E+12,19,977
4050402665,4.0504E+12,20,549
4050502685,4.0505E+12,1,245
4050502685,4.0505E+12,2,350
4060102687,4.0601E+12,1,401
4060102688,4.0601E+12,1,26
4060102688,4.0601E+12,2,48
4060102688,4.0601E+12,3,290
4060102688,4.0601E+12,4,752
4060102688,4.0601E+12,5,38
4060102688,4.0601E+12,6,725
4060102688,4.0601E+12,7,714
4060102688,4.0601E+12,8,201
4060102688,4.0601E+12,9,576
4060102688,4.0601E+12,10,328
4060102688,4.0601E+12,11,141
4060102688,4.0601E+12,12,579
4060102688,4.0601E+12,13,517
4060102688,4.0601E+12,14,659
4060102688,4.0601E+12,15,781
4060202703,4.0602E+12,1,759
4060202703,4.0602E+12,2,356
4060202703,4.0602E+12,3,433
4060202703,4.0602E+12,4,525
4060202703,4.0602E+12,5,255
4060202703,4.0602E+12,6,332
4060202703,4.0602E+12,7,686
4060202703,4.0602E+12,8,300
4060202703,4.0602E+12,9,545
4060202703,4.0602E+12,10,595
4060202703,4.0602E+12,11,709
4060202703,4.0602E+12,12,794
4060202703,4.0602E+12,13,353
4060202703,4.0602E+12,14,984
4060202703,4.0602E+12,15,515
4060202703,4.0602E+12,16,12
4060202703,4.0602E+12,17,587
4060202703,4.0602E+12,18,94
4060202703,4.0602E+12,19,663
4060202703,4.0602E+12,20,218
4060302723,4.0603E+12,1,447
4060302723,4.0603E+12,2,512
4060302723,4.0603E+12,3,797
4060302723,4.0603E+12,4,22
4070102727,4.0701E+12,1,422
4070102727,4.0701E+12,2,884
4070102727,4.0701E+12,3,126
4070102727,4.0701E+12,4,891
4070102727,4.0701E+12,5,442
4070102727,4.0701E+12,6,830
4070102727,4.0701E+12,7,573
4070102727,4.0701E+12,8,754
4070102727,4.0701E+12,9,531
4070102727,4.0701E+12,10,647
4070102727,4.0701E+12,11,848
4080102738,4.0801E+12,1,54
4080102738,4.0801E+12,2,722
4080102738,4.0801E+12,3,452
4080102738,4.0801E+12,4,988
4080102738,4.0801E+12,5,765
4080102738,4.0801E+12,6,256
4080102738,4.0801E+12,7,138
4080102738,4.0801E+12,8,971
4080102738,4.0801E+12,9,81
4080102738,4.0801E+12,10,498
4080102738,4.0801E+12,11,656
4080202749,4.0802E+12,1,847
4080202749,4.0802E+12,2,199
4080202749,4.0802E+12,3,987
4080202749,4.0802E+12,4,877
4080202749,4.0802E+12,5,676
4080202749,4.0802E+12,6,630
4080202749,4.0802E+12,7,298
4080202749,4.0802E+12,8,168
4080202749,4.0802E+12,9,911
4080202749,4.0802E+12,10,715
4080202749,4.0802E+12,11,861
4080202749,4.0802E+12,12,908
4080202749,4.0802E+12,13,416
4080202749,4.0802E+12,14,679
4080202749,4.0802E+12,15,317
4090102764,4.0901E+12,1,546
4090102764,4.0901E+12,2,677
4090102764,4.0901E+12,3,963
4090102764,4.0901E+12,4,334
4090102764,4.0901E+12,5,316
4090102764,4.0901E+12,6,769
4090102764,4.0901E+12,7,394
4090102764,4.0901E+12,8,436
4090102764,4.0901E+12,9,334
4090102764,4.0901E+12,10,364
4090102764,4.0901E+12,11,922
4090102764,4.0901E+12,12,8
4090102764,4.0901E+12,13,443
4090102764,4.0901E+12,14,514
4090102764,4.0901E+12,15,916
4090102764,4.0901E+12,16,511
4090202780,4.0902E+12,1,169
4090202780,4.0902E+12,2,765
4090202780,4.0902E+12,3,222
4090202780,4.0902E+12,4,653
4090202780,4.0902E+12,5,951
4090202780,4.0902E+12,6,506
4090202780,4.0902E+12,7,747
4090202780,4.0902E+12,8,895
4090202780,4.0902E+12,9,775
4090202780,4.0902E+12,10,789
4090202780,4.0902E+12,11,511
4090202780,4.0902E+12,12,32
4090202780,4.0902E+12,13,13
4090202793,4.0902E+12,1,898
4090202793,4.0902E+12,2,410
4090202793,4.0902E+12,3,109
4090202793,4.0902E+12,4,679
4090202793,4.0902E+12,5,164
4090202793,4.0902E+12,6,147
4090202793,4.0902E+12,7,833
4090202793,4.0902E+12,8,118
4090202793,4.0902E+12,9,913
4090202793,4.0902E+12,10,99
4090202793,4.0902E+12,11,659
4090202793,4.0902E+12,12,597
4090202793,4.0902E+12,13,846
4090202793,4.0902E+12,14,293
4090202793,4.0902E+12,15,864
4090202793,4.0902E+12,16,572
4090202793,4.0902E+12,17,463
4090202793,4.0902E+12,18,540
4090202793,4.0902E+12,19,75
4090302812,4.0903E+12,1,738
4090302812,4.0903E+12,2,702
4090302812,4.0903E+12,3,295
4090302812,4.0903E+12,4,750
4090302812,4.0903E+12,5,664
4090302812,4.0903E+12,6,26
4090302812,4.0903E+12,7,862
4090302812,4.0903E+12,8,878
4090302812,4.0903E+12,9,73
4090302812,4.0903E+12,10,161
4090302812,4.0903E+12,11,237
4090302812,4.0903E+12,12,246
4090302812,4.0903E+12,13,363
4090302812,4.0903E+12,14,301
4090302812,4.0903E+12,15,637
4090302812,4.0903E+12,16,397
4090302812,4.0903E+12,17,672
4090302812,4.0903E+12,18,986
4090302812,4.0903E+12,19,339
4090302812,4.0903E+12,20,995
4110102832,4.1101E+12,1,900
4110102832,4.1101E+12,2,290
4110102832,4.1101E+12,3,836
4110102832,4.1101E+12,4,673
4110102832,4.1101E+12,5,339
4110102832,4.1101E+12,6,96
4110102832,4.1101E+12,7,303
4110102832,4.1101E+12,8,692
4110102832,4.1101E+12,9,312
4110102832,4.1101E+12,10,556
4110102832,4.1101E+12,11,726
4110102832,4.1101E+12,12,89
4110102832,4.1101E+12,13,798
4110102832,4.1101E+12,14,115
4110102832,4.1101E+12,15,320
4110102832,4.1101E+12,16,537
4110102832,4.1101E+12,17,115
4110102832,4.1101E+12,18,313
4110102832,4.1101E+12,19,674
4110102832,4.1101E+12,20,367
4110102852,4.1101E+12,1,330
4110102852,4.1101E+12,2,29
4110102852,4.1101E+12,3,243
4110102852,4.1101E+12,4,96
4110102852,4.1101E+12,5,943
4110102852,4.1101E+12,6,643
4110102852,4.1101E+12,7,555
4110102852,4.1101E+12,8,572
4110102852,4.1101E+12,9,907
4110102852,4.1101E+12,10,477
4110102852,4.1101E+12,11,857
4110102852,4.1101E+12,12,784
4110102852,4.1101E+12,13,506
4110102852,4.1101E+12,14,194
4110102852,4.1101E+12,15,312
4120102867,4.1201E+12,1,894
4120102867,4.1201E+12,2,176
4120102867,4.1201E+12,3,290
4120102867,4.1201E+12,4,817
4120102867,4.1201E+12,5,562
4120102867,4.1201E+12,6,748
4120102867,4.1201E+12,7,618
4120102867,4.1201E+12,8,792
4120102867,4.1201E+12,9,224
4120102867,4.1201E+12,10,653
4120102867,4.1201E+12,11,37
4120102867,4.1201E+12,12,769
4120202879,4.1202E+12,1,668
4120202879,4.1202E+12,2,632
4120202879,4.1202E+12,3,613
4120202879,4.1202E+12,4,857
4120202879,4.1202E+12,5,605
4120202879,4.1202E+12,6,794
4130102885,4.1301E+12,1,863
4130102885,4.1301E+12,2,781
4130102885,4.1301E+12,3,831
4130102885,4.1301E+12,4,200
4130102885,4.1301E+12,5,413
4130102885,4.1301E+12,6,110
4130102885,4.1301E+12,7,175
4130102885,4.1301E+12,8,566
4130102885,4.1301E+12,9,182
4130102885,4.1301E+12,10,164
4130102885,4.1301E+12,11,580
4130102885,4.1301E+12,12,324
4130102885,4.1301E+12,13,87
4140102898,4.1401E+12,1,501
4140102898,4.1401E+12,2,796
4140102898,4.1401E+12,3,413
4140102898,4.1401E+12,4,905
4140102898,4.1401E+12,5,156
4140102898,4.1401E+12,6,67
4140102898,4.1401E+12,7,62
4140102898,4.1401E+12,8,635
4140102898,4.1401E+12,9,757
4140102898,4.1401E+12,10,77
4140102898,4.1401E+12,11,862
4140102909,4.1401E+12,1,70
4140102909,4.1401E+12,2,57
4140102909,4.1401E+12,3,30
4140102909,4.1401E+12,4,786
4140102909,4.1401E+12,5,235
4140102909,4.1401E+12,6,846
4140102909,4.1401E+12,7,339
4140102909,4.1401E+12,8,127
4140102909,4.1401E+12,9,422
4140102909,4.1401E+12,10,654
4140102909,4.1401E+12,11,253
4140102909,4.1401E+12,12,98
4140102909,4.1401E+12,13,318
4140102909,4.1401E+12,14,408
4140102909,4.1401E+12,15,732
4140102909,4.1401E+12,16,645
4140102909,4.1401E+12,17,989
4140102909,4.1401E+12,18,411
4140102909,4.1401E+12,19,183
4140102928,4.1401E+12,1,330
4140102928,4.1401E+12,2,966
4140102928,4.1401E+12,3,82
4140102928,4.1401E+12,4,646
4140102928,4.1401E+12,5,358
4140102928,4.1401E+12,6,366
4140102928,4.1401E+12,7,267
4140102928,4.1401E+12,8,297
4140102928,4.1401E+12,9,828
4140102928,4.1401E+12,10,445
4140102928,4.1401E+12,11,274
4140102928,4.1401E+12,12,574
4140102928,4.1401E+12,13,7
4140102928,4.1401E+12,14,209
4140102928,4.1401E+12,15,605
4140102928,4.1401E+12,16,418
4140102928,4.1401E+12,17,860
4150102945,4.1501E+12,1,128
4150102945,4.1501E+12,2,53
4150102945,4.1501E+12,3,481
4150102945,4.1501E+12,4,515
4150102945,4.1501E+12,5,541
4150102945,4.1501E+12,6,546
4150102945,4.1501E+12,7,966
4150102945,4.1501E+12,8,562
4150102945,4.1501E+12,9,892
4150102945,4.1501E+12,10,317
4150102945,4.1501E+12,11,460
4150102956,4.1501E+12,1,533
4150102956,4.1501E+12,2,129
4150102956,4.1501E+12,3,24
4150102956,4.1501E+12,4,623
4150102956,4.1501E+12,5,6
4150102956,4.1501E+12,6,542
4150102956,4.1501E+12,7,428
4150102956,4.1501E+12,8,961
4150102956,4.1501E+12,9,765
4150102956,4.1501E+12,10,723
4150102956,4.1501E+12,11,135
4150102956,4.1501E+12,12,62
4150102956,4.1501E+12,13,539
4150102956,4.1501E+12,14,522
4150102956,4.1501E+12,15,758
4150102956,4.1501E+12,16,789
4150202972,4.1502E+12,1,716
4150202972,4.1502E+12,2,878
4150202972,4.1502E+12,3,600
4150202972,4.1502E+12,4,529
4150202972,4.1502E+12,5,334
4150202972,4.1502E+12,6,319
4150202972,4.1502E+12,7,333
4150202972,4.1502E+12,8,611
4150202972,4.1502E+12,9,134
4150202972,4.1502E+12,10,376
4150302982,4.1503E+12,1,995
4150302982,4.1503E+12,2,427
4150302982,4.1503E+12,3,396
4150302985,4.1503E+12,1,878
4150302985,4.1503E+12,2,456
4150302985,4.1503E+12,3,394
4150302985,4.1503E+12,4,359
4150302985,4.1503E+12,5,186
4150302985,4.1503E+12,6,404
4150302985,4.1503E+12,7,534
4150302985,4.1503E+12,8,94
5010102993,5.0101E+12,1,261
5010102993,5.0101E+12,2,573
5010102993,5.0101E+12,3,110
5010102993,5.0101E+12,4,201
5010102993,5.0101E+12,5,854
5010102993,5.0101E+12,6,108
5010102993,5.0101E+12,7,195
5010102993,5.0101E+12,8,808
5010102993,5.0101E+12,9,339
5010102993,5.0101E+12,10,381
5010102993,5.0101E+12,11,64
5010103004,5.0101E+12,1,746
5010103004,5.0101E+12,2,844
5010103004,5.0101E+12,3,998
5010103004,5.0101E+12,4,672
5010103008,5.0101E+12,1,699
5010103008,5.0101E+12,2,268
5010203010,5.0102E+12,1,734
5010203010,5.0102E+12,2,168
5010203010,5.0102E+12,3,20
5010203010,5.0102E+12,4,23
5010203010,5.0102E+12,5,135
5010203010,5.0102E+12,6,355
5010203010,5.0102E+12,7,124
5010203010,5.0102E+12,8,196
5010203010,5.0102E+12,9,813
5010203010,5.0102E+12,10,443
5010203010,5.0102E+12,11,312
5010203010,5.0102E+12,12,830
5010203010,5.0102E+12,13,384
5010203010,5.0102E+12,14,223
5010203010,5.0102E+12,15,5
5010203010,5.0102E+12,16,588
5010203010,5.0102E+12,17,30
5010203010,5.0102E+12,18,332
5010203010,5.0102E+12,19,249
5010203029,5.0102E+12,1,674
5010203029,5.0102E+12,2,868
5010203029,5.0102E+12,3,958
5010203029,5.0102E+12,4,806
5010203029,5.0102E+12,5,952
5010203029,5.0102E+12,6,681
5010203029,5.0102E+12,7,55
5010203029,5.0102E+12,8,105
5010203029,5.0102E+12,9,809
5010203029,5.0102E+12,10,174
5010203029,5.0102E+12,11,732
5010203029,5.0102E+12,12,45
5010203029,5.0102E+12,13,930
5010303042,5.0103E+12,1,418
5010303042,5.0103E+12,2,835
5010303042,5.0103E+12,3,237
5010303042,5.0103E+12,4,214
5010303042,5.0103E+12,5,648
5010303042,5.0103E+12,6,186
5010303042,5.0103E+12,7,423
5010303042,5.0103E+12,8,952
5010303042,5.0103E+12,9,29
5010403051,5.0104E+12,1,401
5010403051,5.0104E+12,2,835
5010403051,5.0104E+12,3,146
5020103054,5.0201E+12,1,738
5020103054,5.0201E+12,2,518
5020103054,5.0201E+12,3,743
5020103054,5.0201E+12,4,679
5020103054,5.0201E+12,5,198
5020103054,5.0201E+12,6,446
5020103054,5.0201E+12,7,755
5020103054,5.0201E+12,8,395
5020103054,5.0201E+12,9,123
5020103054,5.0201E+12,10,989
5020103064,5.0201E+12,1,413
5020103064,5.0201E+12,2,70
5020103064,5.0201E+12,3,890
5020103064,5.0201E+12,4,819
5020103064,5.0201E+12,5,500
5020103064,5.0201E+12,6,171
5020103064,5.0201E+12,7,299
5020103064,5.0201E+12,8,424
5020103064,5.0201E+12,9,291
5020103064,5.0201E+12,10,395
5020103064,5.0201E+12,11,66
5020103064,5.0201E+12,12,783
5020103064,5.0201E+12,13,379
5020103064,5.0201E+12,14,258
5020103064,5.0201E+12,15,752
5020103064,5.0201E+12,16,166
5020203080,5.0202E+12,1,331
5020203080,5.0202E+12,2,853
5020203080,5.0202E+12,3,130
5020203080,5.0202E+12,4,227
5020203080,5.0202E+12,5,952
5020203080,5.0202E+12,6,609
5020203080,5.0202E+12,7,60
5020203087,5.0202E+12,1,963
5020203087,5.0202E+12,2,667
5020203087,5.0202E+12,3,609
5020203087,5.0202E+12,4,275
5020203087,5.0202E+12,5,550
5020203087,5.0202E+12,6,798
5020203087,5.0202E+12,7,912
5020203087,5.0202E+12,8,978
5020203087,5.0202E+12,9,77
5020203087,5.0202E+12,10,373
5020203097,5.0202E+12,1,579
5020203097,5.0202E+12,2,456
5020203097,5.0202E+12,3,877
5020203097,5.0202E+12,4,716
5020203097,5.0202E+12,5,417
5020203097,5.0202E+12,6,131
5020203097,5.0202E+12,7,456
5020303104,5.0203E+12,1,807
5020303104,5.0203E+12,2,592
5020303104,5.0203E+12,3,359
5020303104,5.0203E+12,4,871
5020303104,5.0203E+12,5,661
5020403109,5.0204E+12,1,889
5020403109,5.0204E+12,2,848
5020403111,5.0204E+12,1,790
5020403111,5.0204E+12,2,420
5020403111,5.0204E+12,3,293
5020403111,5.0204E+12,4,179
5020403111,5.0204E+12,5,744
5020403111,5.0204E+12,6,244
5020403111,5.0204E+12,7,548
5020403111,5.0204E+12,8,940
5020403111,5.0204E+12,9,831
5020403111,5.0204E+12,10,263
5020403111,5.0204E+12,11,528
5020403111,5.0204E+12,12,925
5020403111,5.0204E+12,13,479
5020403111,5.0204E+12,14,723
5020403111,5.0204E+12,15,135
5020403111,5.0204E+12,16,250
5020403127,5.0204E+12,1,434
5020403127,5.0204E+12,2,399
5020403127,5.0204E+12,3,287
5020403127,5.0204E+12,4,349
5020403127,5.0204E+12,5,498
5020403127,5.0204E+12,6,419
5020403127,5.0204E+12,7,385
5020403127,5.0204E+12,8,124
5020403127,5.0204E+12,9,550
5020403127,5.0204E+12,10,278
5020403127,5.0204E+12,11,467
5030103138,5.0301E+12,1,767
5030103138,5.0301E+12,2,965
5030103140,5.0301E+12,1,586
5030103140,5.0301E+12,2,440
5030103140,5.0301E+12,3,771
5030103140,5.0301E+12,4,549
5030103140,5.0301E+12,5,598
5030103140,5.0301E+12,6,871
5030103140,5.0301E+12,7,750
5030103140,5.0301E+12,8,355
5030103140,5.0301E+12,9,334
5030103140,5.0301E+12,10,384
5030103140,5.0301E+12,11,633
5030103140,5.0301E+12,12,684
5030103140,5.0301E+12,13,127
5030103140,5.0301E+12,14,368
5030103140,5.0301E+12,15,568
5030103140,5.0301E+12,16,759
5030103140,5.0301E+12,17,282
5030103140,5.0301E+12,18,542
5030103140,5.0301E+12,19,873
5030103159,5.0301E+12,1,202
5030103159,5.0301E+12,2,440
5030103159,5.0301E+12,3,818
5030103159,5.0301E+12,4,432
5030103159,5.0301E+12,5,19
5030103159,5.0301E+12,6,556
5030103159,5.0301E+12,7,925
5030103159,5.0301E+12,8,140
5030103159,5.0301E+12,9,689
5030103159,5.0301E+12,10,507
5030103159,5.0301E+12,11,777
5030303170,5.0303E+12,1,97
5030303170,5.0303E+12,2,487
5030303170,5.0303E+12,3,126
5030303170,5.0303E+12,4,524
5030303170,5.0303E+12,5,553
5030303170,5.0303E+12,6,33
5030303170,5.0303E+12,7,511
5030303170,5.0303E+12,8,681
5030303170,5.0303E+12,9,316
5030303170,5.0303E+12,10,329
5030303170,5.0303E+12,11,350
5030303170,5.0303E+12,12,278
5030303170,5.0303E+12,13,747
5030303170,5.0303E+12,14,128
5030303170,5.0303E+12,15,144
5030303170,5.0303E+12,16,523
5040103186,5.0401E+12,1,302
5040103186,5.0401E+12,2,747
5040103186,5.0401E+12,3,178
5040103186,5.0401E+12,4,752
5040103186,5.0401E+12,5,71
5040103186,5.0401E+12,6,594
5040103192,5.0401E+12,1,424
5040103193,5.0401E+12,1,147
5040103194,5.0401E+12,1,446
5040103194,5.0401E+12,2,218
5040103194,5.0401E+12,3,765
5040103194,5.0401E+12,4,848
5040103194,5.0401E+12,5,722
5040103194,5.0401E+12,6,750
5040103194,5.0401E+12,7,292
5040103194,5.0401E+12,8,590
5040103194,5.0401E+12,9,681
5040203203,5.0402E+12,1,672
5040203203,5.0402E+12,2,205
5040203203,5.0402E+12,3,127
5040203203,5.0402E+12,4,368
5040203203,5.0402E+12,5,497
5040303208,5.0403E+12,1,364
5040303208,5.0403E+12,2,850
5040303208,5.0403E+12,3,71
5040303208,5.0403E+12,4,778
5040303208,5.0403E+12,5,774
5040303208,5.0403E+12,6,597
5040303208,5.0403E+12,7,413
5040303208,5.0403E+12,8,691
5040303208,5.0403E+12,9,644
5040303208,5.0403E+12,10,807
5040303208,5.0403E+12,11,925
5040303208,5.0403E+12,12,846
5040303208,5.0403E+12,13,73
5040303221,5.0403E+12,1,405
5040303221,5.0403E+12,2,732
5040303221,5.0403E+12,3,598
5040303221,5.0403E+12,4,724
5040303221,5.0403E+12,5,789
5040303221,5.0403E+12,6,690
5040303221,5.0403E+12,7,955
5040303221,5.0403E+12,8,350
5040303221,5.0403E+12,9,911
5040303221,5.0403E+12,10,117
5040303221,5.0403E+12,11,137
5040403232,5.0404E+12,1,336
5040403232,5.0404E+12,2,574
5040403232,5.0404E+12,3,349
5040403232,5.0404E+12,4,907
5040403232,5.0404E+12,5,409
5040403232,5.0404E+12,6,566
5040403232,5.0404E+12,7,245
5040403232,5.0404E+12,8,166
5040403232,5.0404E+12,9,774
5040403232,5.0404E+12,10,626
5040403232,5.0404E+12,11,16
5040403232,5.0404E+12,12,912
5040403232,5.0404E+12,13,143
5040403232,5.0404E+12,14,555
5040403232,5.0404E+12,15,791
5040403247,5.0404E+12,1,940
5040403247,5.0404E+12,2,251
5040403247,5.0404E+12,3,513
5040403247,5.0404E+12,4,218
5040403247,5.0404E+12,5,323
5040403247,5.0404E+12,6,486
5040403247,5.0404E+12,7,473
5040403247,5.0404E+12,8,152
5040403247,5.0404E+12,9,626
5040403247,5.0404E+12,10,662
5040403247,5.0404E+12,11,275
5040403247,5.0404E+12,12,153
5040403247,5.0404E+12,13,578
5040503260,5.0405E+12,1,817
5040503260,5.0405E+12,2,778
5040503260,5.0405E+12,3,476
5040503263,5.0405E+12,1,774
5040503263,5.0405E+12,2,595
5040503263,5.0405E+12,3,449
5040503263,5.0405E+12,4,123
5040503263,5.0405E+12,5,661
5040503263,5.0405E+12,6,155
5040503263,5.0405E+12,7,768
5040503263,5.0405E+12,8,96
5040503263,5.0405E+12,9,391
5040503263,5.0405E+12,10,390
5040503263,5.0405E+12,11,743
5040503263,5.0405E+12,12,382
5040503263,5.0405E+12,13,332
5040503263,5.0405E+12,14,264
5040503263,5.0405E+12,15,608
5040503263,5.0405E+12,16,286
5040503263,5.0405E+12,17,418
5040503263,5.0405E+12,18,77
5040503263,5.0405E+12,19,47
5040503263,5.0405E+12,20,541
